z,logSFR,source
14.86687306501548,-3.4619565217391304,smooth-sn (blue)
14.883384932920537,-3.453804347826087,smooth-sn (blue)
14.899896800825593,-3.453804347826087,smooth-sn (blue)
14.91640866873065,-3.4456521739130435,smooth-sn (blue)
14.932920536635708,-3.4456521739130435,smooth-sn (blue)
14.949432404540763,-3.4375,smooth-sn (blue)
14.965944272445821,-3.4293478260869565,smooth-sn (blue)
14.982456140350877,-3.421195652173913,smooth-sn (blue)
14.998968008255934,-3.4293478260869565,smooth-sn (blue)
15.01547987616099,-3.4375,smooth-sn (blue)
15.031991744066048,-3.453804347826087,smooth-sn (blue)
15.048503611971105,-3.470108695652174,smooth-sn (blue)
15.06501547987616,-3.4864130434782608,smooth-sn (blue)
15.081527347781218,-3.5027173913043477,smooth-sn (blue)
15.098039215686274,-3.5190217391304346,smooth-sn (blue)
15.114551083591332,-3.527173913043478,smooth-sn (blue)
15.131062951496387,-3.5434782608695654,smooth-sn (blue)
15.147574819401445,-3.551630434782609,smooth-sn (blue)
15.1640866873065,-3.567934782608696,smooth-sn (blue)
15.180598555211558,-3.5760869565217392,smooth-sn (blue)
15.197110423116616,-3.592391304347826,smooth-sn (blue)
15.213622291021672,-3.608695652173913,smooth-sn (blue)
15.23013415892673,-3.6168478260869565,smooth-sn (blue)
15.246646026831785,-3.6168478260869565,smooth-sn (blue)
15.263157894736842,-3.625,smooth-sn (blue)
15.279669762641898,-3.6331521739130435,smooth-sn (blue)
15.296181630546956,-3.6331521739130435,smooth-sn (blue)
15.312693498452012,-3.6331521739130435,smooth-sn (blue)
15.329205366357069,-3.6168478260869565,smooth-sn (blue)
15.345717234262127,-3.608695652173913,smooth-sn (blue)
15.362229102167182,-3.6005434782608696,smooth-sn (blue)
15.37874097007224,-3.592391304347826,smooth-sn (blue)
15.395252837977296,-3.5842391304347827,smooth-sn (blue)
15.411764705882353,-3.5842391304347827,smooth-sn (blue)
16.105263157894736,-3.796195652173913,smooth-sn (blue)
16.121775025799792,-3.8043478260869565,smooth-sn (blue)
16.13828689370485,-3.7880434782608696,smooth-sn (blue)
16.154798761609907,-3.779891304347826,smooth-sn (blue)
16.171310629514963,-3.7880434782608696,smooth-sn (blue)
16.187822497420022,-3.779891304347826,smooth-sn (blue)
16.204334365325078,-3.779891304347826,smooth-sn (blue)
16.220846233230134,-3.7717391304347827,smooth-sn (blue)
16.237358101135193,-3.755434782608696,smooth-sn (blue)
16.253869969040245,-3.755434782608696,smooth-sn (blue)
16.270381836945305,-3.755434782608696,smooth-sn (blue)
16.28689370485036,-3.7635869565217392,smooth-sn (blue)
16.303405572755416,-3.7717391304347827,smooth-sn (blue)
16.319917440660475,-3.7717391304347827,smooth-sn (blue)
16.33642930856553,-3.7717391304347827,smooth-sn (blue)
16.352941176470587,-3.7717391304347827,smooth-sn (blue)
16.369453044375646,-3.7717391304347827,smooth-sn (blue)
16.385964912280702,-3.7635869565217392,smooth-sn (blue)
16.402476780185758,-3.755434782608696,smooth-sn (blue)
16.418988648090817,-3.7472826086956523,smooth-sn (blue)
16.435500515995873,-3.7472826086956523,smooth-sn (blue)
16.45201238390093,-3.7472826086956523,smooth-sn (blue)
16.468524251805988,-3.755434782608696,smooth-sn (blue)
16.48503611971104,-3.7635869565217392,smooth-sn (blue)
16.5015479876161,-3.7717391304347827,smooth-sn (blue)
16.518059855521155,-3.779891304347826,smooth-sn (blue)
16.53457172342621,-3.796195652173913,smooth-sn (blue)
16.55108359133127,-3.8043478260869565,smooth-sn (blue)
16.567595459236326,-3.8206521739130435,smooth-sn (blue)
16.584107327141382,-3.8369565217391304,smooth-sn (blue)
16.60061919504644,-3.845108695652174,smooth-sn (blue)
16.617131062951497,-3.8614130434782608,smooth-sn (blue)
16.633642930856553,-3.8777173913043477,smooth-sn (blue)
16.650154798761612,-3.8940217391304346,smooth-sn (blue)
16.666666666666664,-3.910326086956522,smooth-sn (blue)
16.683178534571724,-3.9347826086956523,smooth-sn (blue)
16.69969040247678,-3.942934782608696,smooth-sn (blue)
16.716202270381835,-3.9592391304347827,smooth-sn (blue)
16.732714138286894,-3.967391304347826,smooth-sn (blue)
16.74922600619195,-3.967391304347826,smooth-sn (blue)
16.765737874097006,-3.983695652173913,smooth-sn (blue)
16.782249742002065,-3.9918478260869565,smooth-sn (blue)
16.79876160990712,-4.0,smooth-sn (blue)
16.815273477812177,-4.008152173913043,smooth-sn (blue)
16.831785345717236,-4.0,smooth-sn (blue)
16.84829721362229,-3.9918478260869565,smooth-sn (blue)
16.864809081527348,-3.983695652173913,smooth-sn (blue)
16.881320949432407,-3.983695652173913,smooth-sn (blue)
16.89783281733746,-3.9755434782608696,smooth-sn (blue)
16.91434468524252,-3.9755434782608696,smooth-sn (blue)
16.930856553147574,-3.9592391304347827,smooth-sn (blue)
16.94736842105263,-3.9347826086956523,smooth-sn (blue)
16.96388028895769,-3.9184782608695654,smooth-sn (blue)
16.980392156862745,-3.910326086956522,smooth-sn (blue)
16.9969040247678,-3.9184782608695654,smooth-sn (blue)
17.01341589267286,-3.926630434782609,smooth-sn (blue)
17.029927760577916,-3.9347826086956523,smooth-sn (blue)
17.046439628482972,-3.942934782608696,smooth-sn (blue)
17.06295149638803,-3.9755434782608696,smooth-sn (blue)
17.079463364293083,-4.0,smooth-sn (blue)
17.095975232198143,-4.032608695652174,smooth-sn (blue)
17.1124871001032,-4.057065217391305,smooth-sn (blue)
17.128998968008254,-4.0896739130434785,smooth-sn (blue)
17.145510835913313,-4.0978260869565215,smooth-sn (blue)
17.16202270381837,-4.105978260869565,smooth-sn (blue)
17.178534571723425,-4.114130434782609,smooth-sn (blue)
17.195046439628484,-4.130434782608695,smooth-sn (blue)
17.21155830753354,-4.154891304347826,smooth-sn (blue)
17.228070175438596,-4.1875,smooth-sn (blue)
17.244582043343655,-4.220108695652174,smooth-sn (blue)
17.261093911248707,-4.252717391304348,smooth-sn (blue)
17.277605779153767,-4.2771739130434785,smooth-sn (blue)
17.294117647058826,-4.2853260869565215,smooth-sn (blue)
17.31062951496388,-4.301630434782609,smooth-sn (blue)
17.327141382868938,-4.309782608695652,smooth-sn (blue)
17.343653250773993,-4.326086956521739,smooth-sn (blue)
17.36016511867905,-4.334239130434783,smooth-sn (blue)
17.37667698658411,-4.342391304347826,smooth-sn (blue)
17.393188854489164,-4.358695652173913,smooth-sn (blue)
17.40970072239422,-4.366847826086957,smooth-sn (blue)
17.42621259029928,-4.383152173913043,smooth-sn (blue)
17.442724458204335,-4.399456521739131,smooth-sn (blue)
17.45923632610939,-4.407608695652174,smooth-sn (blue)
17.47574819401445,-4.415760869565217,smooth-sn (blue)
17.492260061919502,-4.407608695652174,smooth-sn (blue)
17.50877192982456,-4.407608695652174,smooth-sn (blue)
17.525283797729617,-4.399456521739131,smooth-sn (blue)
17.541795665634673,-4.399456521739131,smooth-sn (blue)
17.558307533539733,-4.391304347826087,smooth-sn (blue)
17.57481940144479,-4.391304347826087,smooth-sn (blue)
17.591331269349844,-4.399456521739131,smooth-sn (blue)
17.607843137254903,-4.399456521739131,smooth-sn (blue)
17.62435500515996,-4.407608695652174,smooth-sn (blue)
17.640866873065015,-4.415760869565217,smooth-sn (blue)
17.657378740970074,-4.432065217391305,smooth-sn (blue)
17.673890608875126,-4.440217391304348,smooth-sn (blue)
17.690402476780186,-4.456521739130435,smooth-sn (blue)
17.706914344685245,-4.4646739130434785,smooth-sn (blue)
17.723426212590297,-4.4728260869565215,smooth-sn (blue)
17.739938080495357,-4.489130434782609,smooth-sn (blue)
17.756449948400412,-4.489130434782609,smooth-sn (blue)
17.772961816305468,-4.505434782608695,smooth-sn (blue)
17.789473684210527,-4.513586956521739,smooth-sn (blue)
17.805985552115583,-4.521739130434783,smooth-sn (blue)
17.82249742002064,-4.521739130434783,smooth-sn (blue)
17.8390092879257,-4.521739130434783,smooth-sn (blue)
17.855521155830754,-4.513586956521739,smooth-sn (blue)
17.87203302373581,-4.497282608695652,smooth-sn (blue)
17.88854489164087,-4.480978260869565,smooth-sn (blue)
17.90505675954592,-4.4646739130434785,smooth-sn (blue)
17.92156862745098,-4.448369565217391,smooth-sn (blue)
17.938080495356036,-4.432065217391305,smooth-sn (blue)
17.954592363261092,-4.432065217391305,smooth-sn (blue)
17.97110423116615,-4.423913043478261,smooth-sn (blue)
17.987616099071207,-4.423913043478261,smooth-sn (blue)
18.004127966976263,-4.415760869565217,smooth-sn (blue)
18.020639834881322,-4.399456521739131,smooth-sn (blue)
18.037151702786378,-4.391304347826087,smooth-sn (blue)
18.053663570691434,-4.375,smooth-sn (blue)
18.070175438596493,-4.375,smooth-sn (blue)
18.086687306501545,-4.383152173913043,smooth-sn (blue)
18.103199174406605,-4.391304347826087,smooth-sn (blue)
18.119711042311664,-4.399456521739131,smooth-sn (blue)
18.136222910216716,-4.399456521739131,smooth-sn (blue)
18.152734778121776,-4.407608695652174,smooth-sn (blue)
18.16924664602683,-4.407608695652174,smooth-sn (blue)
18.185758513931887,-4.399456521739131,smooth-sn (blue)
18.202270381836946,-4.391304347826087,smooth-sn (blue)
18.218782249742002,-4.391304347826087,smooth-sn (blue)
18.235294117647058,-4.383152173913043,smooth-sn (blue)
18.251805985552117,-4.383152173913043,smooth-sn (blue)
18.268317853457173,-4.391304347826087,smooth-sn (blue)
18.28482972136223,-4.407608695652174,smooth-sn (blue)
18.301341589267288,-4.423913043478261,smooth-sn (blue)
18.31785345717234,-4.440217391304348,smooth-sn (blue)
18.3343653250774,-4.456521739130435,smooth-sn (blue)
18.350877192982455,-4.480978260869565,smooth-sn (blue)
18.36738906088751,-4.497282608695652,smooth-sn (blue)
18.38390092879257,-4.513586956521739,smooth-sn (blue)
18.400412796697626,-4.529891304347826,smooth-sn (blue)
18.416924664602682,-4.513586956521739,smooth-sn (blue)
18.43343653250774,-4.489130434782609,smooth-sn (blue)
18.449948400412797,-4.4728260869565215,smooth-sn (blue)
18.466460268317853,-4.4646739130434785,smooth-sn (blue)
18.482972136222912,-4.456521739130435,smooth-sn (blue)
18.499484004127964,-4.448369565217391,smooth-sn (blue)
18.515995872033024,-4.423913043478261,smooth-sn (blue)
18.532507739938083,-4.399456521739131,smooth-sn (blue)
18.549019607843135,-4.375,smooth-sn (blue)
18.565531475748195,-4.342391304347826,smooth-sn (blue)
18.58204334365325,-4.342391304347826,smooth-sn (blue)
18.598555211558306,-4.366847826086957,smooth-sn (blue)
18.615067079463365,-4.383152173913043,smooth-sn (blue)
18.63157894736842,-4.399456521739131,smooth-sn (blue)
18.648090815273477,-4.415760869565217,smooth-sn (blue)
18.664602683178536,-4.415760869565217,smooth-sn (blue)
18.681114551083592,-4.423913043478261,smooth-sn (blue)
18.697626418988648,-4.448369565217391,smooth-sn (blue)
18.714138286893707,-4.4646739130434785,smooth-sn (blue)
18.73065015479876,-4.489130434782609,smooth-sn (blue)
18.74716202270382,-4.505434782608695,smooth-sn (blue)
18.763673890608874,-4.497282608695652,smooth-sn (blue)
18.78018575851393,-4.497282608695652,smooth-sn (blue)
18.79669762641899,-4.480978260869565,smooth-sn (blue)
18.813209494324045,-4.480978260869565,smooth-sn (blue)
18.8297213622291,-4.4728260869565215,smooth-sn (blue)
18.84623323013416,-4.4646739130434785,smooth-sn (blue)
18.862745098039216,-4.4646739130434785,smooth-sn (blue)
18.879256965944272,-4.4728260869565215,smooth-sn (blue)
18.89576883384933,-4.480978260869565,smooth-sn (blue)
18.912280701754383,-4.497282608695652,smooth-sn (blue)
18.928792569659443,-4.513586956521739,smooth-sn (blue)
18.945304437564502,-4.538043478260869,smooth-sn (blue)
18.961816305469554,-4.554347826086957,smooth-sn (blue)
18.978328173374614,-4.586956521739131,smooth-sn (blue)
18.99484004127967,-4.611413043478261,smooth-sn (blue)
19.011351909184725,-4.644021739130435,smooth-sn (blue)
19.027863777089784,-4.676630434782609,smooth-sn (blue)
19.04437564499484,-4.709239130434783,smooth-sn (blue)
19.060887512899896,-4.741847826086957,smooth-sn (blue)
19.077399380804955,-4.766304347826087,smooth-sn (blue)
19.09391124871001,-4.807065217391305,smooth-sn (blue)
19.110423116615067,-4.8396739130434785,smooth-sn (blue)
19.126934984520126,-4.855978260869565,smooth-sn (blue)
19.14344685242518,-4.872282608695652,smooth-sn (blue)
19.159958720330238,-4.888586956521739,smooth-sn (blue)
19.176470588235293,-4.913043478260869,smooth-sn (blue)
19.19298245614035,-4.929347826086957,smooth-sn (blue)
19.20949432404541,-4.953804347826087,smooth-sn (blue)
19.226006191950464,-4.978260869565217,smooth-sn (blue)
19.24251805985552,-4.986413043478261,smooth-sn (blue)
19.25902992776058,-4.994565217391305,smooth-sn (blue)
19.275541795665635,-4.994565217391305,smooth-sn (blue)
19.29205366357069,-4.994565217391305,smooth-sn (blue)
19.30856553147575,-4.994565217391305,smooth-sn (blue)
19.325077399380802,-4.994565217391305,smooth-sn (blue)
19.341589267285862,-4.994565217391305,smooth-sn (blue)
19.473684210526315,-5.125,smooth-sn (blue)
19.490196078431374,-5.125,smooth-sn (blue)
19.50670794633643,-5.116847826086956,smooth-sn (blue)
19.523219814241486,-5.125,smooth-sn (blue)
19.539731682146545,-5.125,smooth-sn (blue)
19.556243550051597,-5.133152173913044,smooth-sn (blue)
19.572755417956657,-5.149456521739131,smooth-sn (blue)
19.589267285861713,-5.165760869565218,smooth-sn (blue)
19.60577915376677,-5.182065217391305,smooth-sn (blue)
19.622291021671828,-5.190217391304348,smooth-sn (blue)
19.638802889576883,-5.190217391304348,smooth-sn (blue)
19.65531475748194,-5.190217391304348,smooth-sn (blue)
19.671826625387,-5.190217391304348,smooth-sn (blue)
19.688338493292054,-5.190217391304348,smooth-sn (blue)
19.70485036119711,-5.190217391304348,smooth-sn (blue)
19.72136222910217,-5.190217391304348,smooth-sn (blue)
19.73787409700722,-5.198369565217392,smooth-sn (blue)
19.75438596491228,-5.2228260869565215,smooth-sn (blue)
19.770897832817337,-5.230978260869565,smooth-sn (blue)
20.26625386996904,-5.622282608695652,smooth-sn (blue)
20.282765737874097,-5.622282608695652,smooth-sn (blue)
20.299277605779153,-5.630434782608695,smooth-sn (blue)
20.315789473684212,-5.630434782608695,smooth-sn (blue)
20.332301341589268,-5.630434782608695,smooth-sn (blue)
20.348813209494324,-5.630434782608695,smooth-sn (blue)
20.365325077399383,-5.622282608695652,smooth-sn (blue)
20.381836945304435,-5.622282608695652,smooth-sn (blue)
20.398348813209495,-5.614130434782608,smooth-sn (blue)
20.41486068111455,-5.614130434782608,smooth-sn (blue)
20.431372549019606,-5.614130434782608,smooth-sn (blue)
20.447884416924666,-5.614130434782608,smooth-sn (blue)
20.46439628482972,-5.622282608695652,smooth-sn (blue)
20.480908152734777,-5.622282608695652,smooth-sn (blue)
20.497420020639836,-5.630434782608695,smooth-sn (blue)
20.513931888544892,-5.646739130434782,smooth-sn (blue)
20.530443756449948,-5.654891304347826,smooth-sn (blue)
20.546955624355007,-5.663043478260869,smooth-sn (blue)
20.56346749226006,-5.679347826086956,smooth-sn (blue)
20.57997936016512,-5.6875,smooth-sn (blue)
20.596491228070175,-5.695652173913044,smooth-sn (blue)
20.61300309597523,-5.703804347826087,smooth-sn (blue)
20.62951496388029,-5.720108695652174,smooth-sn (blue)
20.646026831785345,-5.728260869565218,smooth-sn (blue)
20.6625386996904,-5.736413043478261,smooth-sn (blue)
20.67905056759546,-5.728260869565218,smooth-sn (blue)
20.695562435500516,-5.720108695652174,smooth-sn (blue)
20.712074303405572,-5.711956521739131,smooth-sn (blue)
20.72858617131063,-5.695652173913044,smooth-sn (blue)
20.745098039215684,-5.6875,smooth-sn (blue)
20.761609907120743,-5.679347826086956,smooth-sn (blue)
20.778121775025802,-5.671195652173913,smooth-sn (blue)
20.794633642930854,-5.663043478260869,smooth-sn (blue)
20.811145510835914,-5.654891304347826,smooth-sn (blue)
20.82765737874097,-5.654891304347826,smooth-sn (blue)
20.844169246646025,-5.654891304347826,smooth-sn (blue)
20.860681114551085,-5.654891304347826,smooth-sn (blue)
20.87719298245614,-5.663043478260869,smooth-sn (blue)
20.893704850361196,-5.663043478260869,smooth-sn (blue)
20.910216718266255,-5.671195652173913,smooth-sn (blue)
20.92672858617131,-5.671195652173913,smooth-sn (blue)
20.943240454076367,-5.679347826086956,smooth-sn (blue)
20.959752321981426,-5.679347826086956,smooth-sn (blue)
20.97626418988648,-5.6875,smooth-sn (blue)
20.992776057791538,-5.695652173913044,smooth-sn (blue)
21.009287925696594,-5.703804347826087,smooth-sn (blue)
21.02579979360165,-5.711956521739131,smooth-sn (blue)
21.04231166150671,-5.711956521739131,smooth-sn (blue)
21.058823529411764,-5.711956521739131,smooth-sn (blue)
21.07533539731682,-5.720108695652174,smooth-sn (blue)
21.09184726522188,-5.736413043478261,smooth-sn (blue)
21.108359133126935,-5.744565217391305,smooth-sn (blue)
21.12487100103199,-5.720108695652174,smooth-sn (blue)
21.14138286893705,-5.695652173913044,smooth-sn (blue)
21.157894736842103,-5.663043478260869,smooth-sn (blue)
21.174406604747162,-5.630434782608695,smooth-sn (blue)
21.19091847265222,-5.605978260869565,smooth-sn (blue)
21.207430340557273,-5.5978260869565215,smooth-sn (blue)
21.223942208462333,-5.573369565217392,smooth-sn (blue)
21.24045407636739,-5.540760869565218,smooth-sn (blue)
21.256965944272444,-5.508152173913044,smooth-sn (blue)
21.273477812177504,-5.475543478260869,smooth-sn (blue)
21.28998968008256,-5.442934782608695,smooth-sn (blue)
21.306501547987615,-5.418478260869565,smooth-sn (blue)
21.323013415892675,-5.385869565217392,smooth-sn (blue)
21.33952528379773,-5.377717391304348,smooth-sn (blue)
21.356037151702786,-5.377717391304348,smooth-sn (blue)
21.372549019607845,-5.377717391304348,smooth-sn (blue)
21.389060887512898,-5.377717391304348,smooth-sn (blue)
21.405572755417957,-5.394021739130435,smooth-sn (blue)
21.55417956656347,-5.671195652173913,smooth-sn (blue)
21.57069143446852,-5.6875,smooth-sn (blue)
21.58720330237358,-5.695652173913044,smooth-sn (blue)
21.60371517027864,-5.703804347826087,smooth-sn (blue)
21.620227038183693,-5.703804347826087,smooth-sn (blue)
21.636738906088752,-5.703804347826087,smooth-sn (blue)
21.653250773993808,-5.703804347826087,smooth-sn (blue)
21.669762641898863,-5.703804347826087,smooth-sn (blue)
21.686274509803923,-5.703804347826087,smooth-sn (blue)
21.70278637770898,-5.695652173913044,smooth-sn (blue)
21.719298245614034,-5.679347826086956,smooth-sn (blue)
21.735810113519094,-5.654891304347826,smooth-sn (blue)
21.75232198142415,-5.630434782608695,smooth-sn (blue)
21.768833849329205,-5.605978260869565,smooth-sn (blue)
21.785345717234264,-5.573369565217392,smooth-sn (blue)
21.801857585139317,-5.548913043478261,smooth-sn (blue)
21.818369453044376,-5.524456521739131,smooth-sn (blue)
21.83488132094943,-5.5,smooth-sn (blue)
21.851393188854487,-5.459239130434782,smooth-sn (blue)
21.867905056759547,-5.418478260869565,smooth-sn (blue)
21.884416924664603,-5.377717391304348,smooth-sn (blue)
21.90092879256966,-5.336956521739131,smooth-sn (blue)
21.917440660474718,-5.304347826086956,smooth-sn (blue)
21.933952528379773,-5.173913043478261,smooth-sn (blue)
21.95046439628483,-5.133152173913044,smooth-sn (blue)
21.96697626418989,-5.125,smooth-sn (blue)
21.98348813209494,-5.116847826086956,smooth-sn (blue)
6.0,-1.578804347826087,hyper-sn (teal)
6.016511867905057,-1.5951086956521738,hyper-sn (teal)
6.033023735810113,-1.5951086956521738,hyper-sn (teal)
6.04953560371517,-1.5951086956521738,hyper-sn (teal)
6.066047471620227,-1.5869565217391304,hyper-sn (teal)
6.082559339525284,-1.5869565217391304,hyper-sn (teal)
6.099071207430341,-1.5869565217391304,hyper-sn (teal)
6.1155830753353975,-1.5951086956521738,hyper-sn (teal)
6.132094943240454,-1.5543478260869565,hyper-sn (teal)
6.148606811145511,-1.5298913043478262,hyper-sn (teal)
6.165118679050567,-1.5298913043478262,hyper-sn (teal)
6.181630546955624,-1.5217391304347827,hyper-sn (teal)
6.198142414860681,-1.5217391304347827,hyper-sn (teal)
6.214654282765738,-1.5217391304347827,hyper-sn (teal)
6.231166150670795,-1.5135869565217392,hyper-sn (teal)
6.247678018575852,-1.5217391304347827,hyper-sn (teal)
6.264189886480908,-1.5217391304347827,hyper-sn (teal)
6.280701754385965,-1.5298913043478262,hyper-sn (teal)
6.2972136222910216,-1.5951086956521738,hyper-sn (teal)
6.313725490196078,-1.6114130434782608,hyper-sn (teal)
6.330237358101135,-1.6440217391304348,hyper-sn (teal)
6.346749226006192,-1.6440217391304348,hyper-sn (teal)
6.363261093911249,-1.6440217391304348,hyper-sn (teal)
6.379772961816306,-1.6440217391304348,hyper-sn (teal)
6.396284829721362,-1.6440217391304348,hyper-sn (teal)
6.412796697626419,-1.6358695652173914,hyper-sn (teal)
6.429308565531476,-1.6277173913043477,hyper-sn (teal)
6.445820433436532,-1.6277173913043477,hyper-sn (teal)
6.462332301341589,-1.6195652173913042,hyper-sn (teal)
6.478844169246646,-1.6032608695652173,hyper-sn (teal)
6.495356037151703,-1.5951086956521738,hyper-sn (teal)
6.51186790505676,-1.5869565217391304,hyper-sn (teal)
6.5283797729618165,-1.5869565217391304,hyper-sn (teal)
6.544891640866873,-1.5869565217391304,hyper-sn (teal)
6.56140350877193,-1.578804347826087,hyper-sn (teal)
6.5779153766769864,-1.5869565217391304,hyper-sn (teal)
6.594427244582043,-1.5869565217391304,hyper-sn (teal)
6.6109391124871,-1.5951086956521738,hyper-sn (teal)
6.627450980392156,-1.5951086956521738,hyper-sn (teal)
6.643962848297214,-1.578804347826087,hyper-sn (teal)
6.660474716202271,-1.5706521739130435,hyper-sn (teal)
6.676986584107327,-1.5625,hyper-sn (teal)
6.693498452012384,-1.5625,hyper-sn (teal)
6.710010319917441,-1.546195652173913,hyper-sn (teal)
6.726522187822497,-1.5380434782608696,hyper-sn (teal)
6.743034055727554,-1.5298913043478262,hyper-sn (teal)
6.759545923632611,-1.5135869565217392,hyper-sn (teal)
6.776057791537668,-1.5054347826086958,hyper-sn (teal)
6.792569659442725,-1.5054347826086958,hyper-sn (teal)
6.809081527347781,-1.5135869565217392,hyper-sn (teal)
6.825593395252838,-1.5135869565217392,hyper-sn (teal)
6.842105263157895,-1.5217391304347827,hyper-sn (teal)
6.858617131062951,-1.5298913043478262,hyper-sn (teal)
6.875128998968008,-1.546195652173913,hyper-sn (teal)
6.891640866873065,-1.546195652173913,hyper-sn (teal)
6.908152734778122,-1.5543478260869565,hyper-sn (teal)
6.924664602683179,-1.5625,hyper-sn (teal)
6.9411764705882355,-1.5625,hyper-sn (teal)
6.957688338493292,-1.5706521739130435,hyper-sn (teal)
6.974200206398349,-1.5706521739130435,hyper-sn (teal)
6.9907120743034055,-1.578804347826087,hyper-sn (teal)
7.007223942208462,-1.5869565217391304,hyper-sn (teal)
7.023735810113519,-1.5869565217391304,hyper-sn (teal)
7.040247678018575,-1.6032608695652173,hyper-sn (teal)
7.056759545923633,-1.6195652173913042,hyper-sn (teal)
7.07327141382869,-1.6195652173913042,hyper-sn (teal)
7.089783281733746,-1.6195652173913042,hyper-sn (teal)
7.106295149638803,-1.6195652173913042,hyper-sn (teal)
7.12280701754386,-1.6114130434782608,hyper-sn (teal)
7.139318885448916,-1.6114130434782608,hyper-sn (teal)
7.155830753353973,-1.6114130434782608,hyper-sn (teal)
7.17234262125903,-1.6114130434782608,hyper-sn (teal)
7.188854489164086,-1.6195652173913042,hyper-sn (teal)
7.205366357069144,-1.6603260869565217,hyper-sn (teal)
7.2218782249742,-1.6766304347826086,hyper-sn (teal)
7.238390092879257,-1.6766304347826086,hyper-sn (teal)
7.254901960784314,-1.6766304347826086,hyper-sn (teal)
7.27141382868937,-1.6684782608695652,hyper-sn (teal)
7.287925696594427,-1.6684782608695652,hyper-sn (teal)
7.304437564499484,-1.6684782608695652,hyper-sn (teal)
7.320949432404541,-1.6684782608695652,hyper-sn (teal)
7.337461300309597,-1.7010869565217392,hyper-sn (teal)
7.3539731682146545,-1.733695652173913,hyper-sn (teal)
7.370485036119711,-1.733695652173913,hyper-sn (teal)
7.386996904024768,-1.733695652173913,hyper-sn (teal)
7.436532507739938,-1.7907608695652173,hyper-sn (teal)
7.4530443756449944,-1.8233695652173914,hyper-sn (teal)
7.469556243550052,-1.8315217391304348,hyper-sn (teal)
7.486068111455109,-1.8315217391304348,hyper-sn (teal)
7.502579979360165,-1.8396739130434783,hyper-sn (teal)
7.519091847265222,-1.8396739130434783,hyper-sn (teal)
7.535603715170279,-1.8478260869565217,hyper-sn (teal)
7.552115583075335,-1.8559782608695652,hyper-sn (teal)
7.568627450980392,-1.8885869565217392,hyper-sn (teal)
7.5851393188854495,-1.9048913043478262,hyper-sn (teal)
7.601651186790505,-1.9130434782608696,hyper-sn (teal)
7.618163054695563,-1.9293478260869565,hyper-sn (teal)
7.634674922600619,-1.9375,hyper-sn (teal)
7.651186790505676,-1.9375,hyper-sn (teal)
7.667698658410733,-1.9456521739130435,hyper-sn (teal)
7.684210526315789,-1.953804347826087,hyper-sn (teal)
7.700722394220846,-1.9619565217391304,hyper-sn (teal)
7.717234262125903,-1.9701086956521738,hyper-sn (teal)
7.73374613003096,-1.9701086956521738,hyper-sn (teal)
7.750257997936016,-1.9701086956521738,hyper-sn (teal)
7.7667698658410735,-1.9782608695652173,hyper-sn (teal)
7.78328173374613,-1.9864130434782608,hyper-sn (teal)
7.799793601651187,-1.9864130434782608,hyper-sn (teal)
7.8163054695562435,-1.9864130434782608,hyper-sn (teal)
7.8328173374613,-1.9782608695652173,hyper-sn (teal)
7.849329205366357,-1.9701086956521738,hyper-sn (teal)
7.8658410732714135,-1.9701086956521738,hyper-sn (teal)
7.882352941176471,-1.9619565217391304,hyper-sn (teal)
7.898864809081528,-1.953804347826087,hyper-sn (teal)
7.915376676986584,-1.9456521739130435,hyper-sn (teal)
7.931888544891641,-1.9456521739130435,hyper-sn (teal)
7.948400412796698,-1.9456521739130435,hyper-sn (teal)
7.964912280701754,-1.921195652173913,hyper-sn (teal)
7.981424148606811,-1.9048913043478262,hyper-sn (teal)
7.997936016511868,-1.9130434782608696,hyper-sn (teal)
8.014447884416924,-1.9456521739130435,hyper-sn (teal)
8.030959752321982,-1.9456521739130435,hyper-sn (teal)
8.047471620227038,-1.953804347826087,hyper-sn (teal)
8.063983488132095,-1.953804347826087,hyper-sn (teal)
8.08049535603715,-1.953804347826087,hyper-sn (teal)
8.097007223942208,-1.9619565217391304,hyper-sn (teal)
8.113519091847266,-1.9701086956521738,hyper-sn (teal)
8.130030959752322,-1.9864130434782608,hyper-sn (teal)
8.14654282765738,-2.0434782608695654,hyper-sn (teal)
8.163054695562435,-2.0434782608695654,hyper-sn (teal)
8.179566563467493,-2.0679347826086953,hyper-sn (teal)
8.196078431372548,-2.0842391304347827,hyper-sn (teal)
8.212590299277606,-2.092391304347826,hyper-sn (teal)
8.24561403508772,-2.108695652173913,hyper-sn (teal)
8.262125902992777,-2.108695652173913,hyper-sn (teal)
8.278637770897832,-2.108695652173913,hyper-sn (teal)
8.29514963880289,-2.1494565217391304,hyper-sn (teal)
8.311661506707946,-2.157608695652174,hyper-sn (teal)
8.328173374613003,-2.157608695652174,hyper-sn (teal)
8.34468524251806,-2.1657608695652173,hyper-sn (teal)
8.361197110423117,-2.1657608695652173,hyper-sn (teal)
8.377708978328172,-2.1657608695652173,hyper-sn (teal)
8.39422084623323,-2.1657608695652173,hyper-sn (teal)
8.410732714138287,-2.157608695652174,hyper-sn (teal)
8.427244582043343,-2.141304347826087,hyper-sn (teal)
8.4437564499484,-2.1005434782608696,hyper-sn (teal)
8.460268317853457,-2.092391304347826,hyper-sn (teal)
8.476780185758514,-2.092391304347826,hyper-sn (teal)
8.49329205366357,-2.092391304347826,hyper-sn (teal)
