z,logMstar,logSFR,source
7,5.804992199687987,-1.75,bursty-sn (red)
7,5.814352574102964,-1.737704918032787,bursty-sn (red)
7,5.823712948517941,-1.737704918032787,bursty-sn (red)
7,5.8330733229329175,-1.7254098360655736,bursty-sn (red)
7,5.842433697347894,-1.7131147540983607,bursty-sn (red)
7,5.85179407176287,-1.7131147540983607,bursty-sn (red)
7,5.8611544461778475,-1.7008196721311477,bursty-sn (red)
7,5.870514820592824,-1.6885245901639343,bursty-sn (red)
7,5.8798751950078,-1.6885245901639343,bursty-sn (red)
7,5.889235569422777,-1.6885245901639343,bursty-sn (red)
7,5.898595943837753,-1.6639344262295084,bursty-sn (red)
7,5.90795631825273,-1.6639344262295084,bursty-sn (red)
7,5.917316692667707,-1.6639344262295084,bursty-sn (red)
7,5.926677067082683,-1.639344262295082,bursty-sn (red)
7,5.9360374414976596,-1.627049180327869,bursty-sn (red)
7,5.945397815912637,-1.627049180327869,bursty-sn (red)
7,5.954758190327613,-1.6147540983606556,bursty-sn (red)
7,5.96411856474259,-1.6024590163934427,bursty-sn (red)
7,5.973478939157566,-1.6024590163934427,bursty-sn (red)
7,5.982839313572543,-1.5901639344262297,bursty-sn (red)
7,5.99219968798752,-1.5778688524590163,bursty-sn (red)
7,6.001560062402496,-1.5778688524590163,bursty-sn (red)
7,6.0109204368174725,-1.5655737704918034,bursty-sn (red)
7,6.02028081123245,-1.55327868852459,bursty-sn (red)
7,6.029641185647426,-1.55327868852459,bursty-sn (red)
7,6.0390015600624025,-1.540983606557377,bursty-sn (red)
7,6.048361934477379,-1.528688524590164,bursty-sn (red)
7,6.057722308892355,-1.528688524590164,bursty-sn (red)
7,6.067082683307333,-1.528688524590164,bursty-sn (red)
7,6.076443057722309,-1.5040983606557377,bursty-sn (red)
7,6.085803432137285,-1.5040983606557377,bursty-sn (red)
7,6.095163806552263,-1.5040983606557377,bursty-sn (red)
7,6.104524180967239,-1.4795081967213113,bursty-sn (red)
7,6.113884555382215,-1.4795081967213113,bursty-sn (red)
7,6.123244929797192,-1.4672131147540983,bursty-sn (red)
7,6.132605304212168,-1.4549180327868854,bursty-sn (red)
7,6.141965678627145,-1.4549180327868854,bursty-sn (red)
7,6.151326053042122,-1.442622950819672,bursty-sn (red)
7,6.160686427457098,-1.442622950819672,bursty-sn (red)
7,6.170046801872075,-1.430327868852459,bursty-sn (red)
7,6.179407176287052,-1.418032786885246,bursty-sn (red)
7,6.188767550702028,-1.418032786885246,bursty-sn (red)
7,6.198127925117005,-1.4057377049180326,bursty-sn (red)
7,6.207488299531981,-1.4057377049180326,bursty-sn (red)
7,6.2168486739469575,-1.3934426229508197,bursty-sn (red)
7,6.226209048361935,-1.3934426229508197,bursty-sn (red)
7,6.235569422776911,-1.3811475409836067,bursty-sn (red)
7,6.244929797191888,-1.3688524590163933,bursty-sn (red)
7,6.254290171606864,-1.3688524590163933,bursty-sn (red)
7,6.263650546021841,-1.3565573770491803,bursty-sn (red)
7,6.273010920436818,-1.3565573770491803,bursty-sn (red)
7,6.282371294851794,-1.3442622950819674,bursty-sn (red)
7,6.29173166926677,-1.331967213114754,bursty-sn (red)
7,6.301092043681747,-1.331967213114754,bursty-sn (red)
7,6.310452418096724,-1.319672131147541,bursty-sn (red)
7,6.3198127925117005,-1.319672131147541,bursty-sn (red)
7,6.329173166926677,-1.307377049180328,bursty-sn (red)
7,6.338533541341654,-1.2950819672131146,bursty-sn (red)
7,6.3478939157566305,-1.2950819672131146,bursty-sn (red)
7,6.357254290171607,-1.2827868852459017,bursty-sn (red)
7,6.366614664586583,-1.2827868852459017,bursty-sn (red)
7,6.37597503900156,-1.2704918032786887,bursty-sn (red)
7,6.385335413416537,-1.2704918032786887,bursty-sn (red)
7,6.394695787831513,-1.2704918032786887,bursty-sn (red)
7,6.40405616224649,-1.2459016393442623,bursty-sn (red)
7,6.413416536661466,-1.2459016393442623,bursty-sn (red)
7,6.422776911076443,-1.2336065573770494,bursty-sn (red)
7,6.43213728549142,-1.2336065573770494,bursty-sn (red)
7,6.441497659906396,-1.221311475409836,bursty-sn (red)
7,6.450858034321373,-1.209016393442623,bursty-sn (red)
7,6.460218408736349,-1.209016393442623,bursty-sn (red)
7,6.469578783151326,-1.19672131147541,bursty-sn (red)
7,6.478939157566303,-1.19672131147541,bursty-sn (red)
7,6.488299531981279,-1.1844262295081966,bursty-sn (red)
7,6.497659906396256,-1.1721311475409837,bursty-sn (red)
7,6.507020280811233,-1.1721311475409837,bursty-sn (red)
7,6.516380655226209,-1.1598360655737703,bursty-sn (red)
7,6.5257410296411855,-1.1598360655737703,bursty-sn (red)
7,6.535101404056162,-1.1475409836065573,bursty-sn (red)
7,6.544461778471138,-1.1352459016393444,bursty-sn (red)
7,6.553822152886116,-1.1352459016393444,bursty-sn (red)
7,6.563182527301092,-1.122950819672131,bursty-sn (red)
7,6.572542901716068,-1.122950819672131,bursty-sn (red)
7,6.581903276131046,-1.110655737704918,bursty-sn (red)
7,6.591263650546022,-1.110655737704918,bursty-sn (red)
7,6.600624024960998,-1.098360655737705,bursty-sn (red)
7,6.609984399375975,-1.0860655737704916,bursty-sn (red)
7,6.619344773790951,-1.0860655737704916,bursty-sn (red)
7,6.6287051482059285,-1.0737704918032787,bursty-sn (red)
7,6.638065522620905,-1.0737704918032787,bursty-sn (red)
7,6.647425897035881,-1.0614754098360657,bursty-sn (red)
7,6.6567862714508585,-1.0491803278688523,bursty-sn (red)
7,6.666146645865835,-1.0491803278688523,bursty-sn (red)
7,6.675507020280811,-1.0368852459016393,bursty-sn (red)
7,6.684867394695788,-1.0368852459016393,bursty-sn (red)
7,6.694227769110764,-1.0245901639344264,bursty-sn (red)
7,6.7035881435257405,-1.012295081967213,bursty-sn (red)
7,6.712948517940718,-1.012295081967213,bursty-sn (red)
7,6.722308892355694,-1.0,bursty-sn (red)
7,6.731669266770671,-1.0,bursty-sn (red)
7,6.741029641185648,-0.987704918032787,bursty-sn (red)
7,6.750390015600624,-0.987704918032787,bursty-sn (red)
7,6.759750390015601,-0.987704918032787,bursty-sn (red)
7,6.769110764430577,-0.9754098360655736,bursty-sn (red)
7,6.778471138845553,-0.9754098360655736,bursty-sn (red)
7,6.787831513260531,-0.9631147540983607,bursty-sn (red)
7,6.797191887675507,-0.9631147540983607,bursty-sn (red)
7,6.8065522620904835,-0.9508196721311477,bursty-sn (red)
7,6.815912636505461,-0.9508196721311477,bursty-sn (red)
7,6.825273010920437,-0.9385245901639343,bursty-sn (red)
7,6.8346333853354135,-0.9385245901639343,bursty-sn (red)
7,6.84399375975039,-0.9262295081967213,bursty-sn (red)
7,6.853354134165366,-0.9262295081967213,bursty-sn (red)
7,6.862714508580343,-0.9139344262295084,bursty-sn (red)
7,6.87207488299532,-0.9139344262295084,bursty-sn (red)
7,6.881435257410296,-0.901639344262295,bursty-sn (red)
7,6.890795631825273,-0.901639344262295,bursty-sn (red)
7,6.90015600624025,-0.901639344262295,bursty-sn (red)
7,6.909516380655226,-0.889344262295082,bursty-sn (red)
7,6.918876755070203,-0.889344262295082,bursty-sn (red)
7,6.928237129485179,-0.877049180327869,bursty-sn (red)
7,6.937597503900156,-0.877049180327869,bursty-sn (red)
7,6.946957878315133,-0.8647540983606556,bursty-sn (red)
7,6.956318252730109,-0.8647540983606556,bursty-sn (red)
7,6.965678627145086,-0.8524590163934427,bursty-sn (red)
7,6.975039001560063,-0.8524590163934427,bursty-sn (red)
7,6.984399375975039,-0.8401639344262297,bursty-sn (red)
7,6.993759750390016,-0.8401639344262297,bursty-sn (red)
7,7.003120124804992,-0.8278688524590163,bursty-sn (red)
7,7.0124804992199685,-0.8278688524590163,bursty-sn (red)
7,7.021840873634945,-0.8155737704918034,bursty-sn (red)
7,7.031201248049922,-0.8155737704918034,bursty-sn (red)
7,7.040561622464899,-0.8155737704918034,bursty-sn (red)
7,7.049921996879875,-0.80327868852459,bursty-sn (red)
7,7.059282371294852,-0.80327868852459,bursty-sn (red)
7,7.068642745709829,-0.790983606557377,bursty-sn (red)
7,7.078003120124805,-0.790983606557377,bursty-sn (red)
7,7.087363494539781,-0.778688524590164,bursty-sn (red)
7,7.096723868954758,-0.778688524590164,bursty-sn (red)
7,7.106084243369734,-0.7663934426229506,bursty-sn (red)
7,7.1154446177847115,-0.7663934426229506,bursty-sn (red)
7,7.124804992199688,-0.7540983606557377,bursty-sn (red)
7,7.134165366614665,-0.7540983606557377,bursty-sn (red)
7,7.1435257410296416,-0.7418032786885247,bursty-sn (red)
7,7.152886115444618,-0.7418032786885247,bursty-sn (red)
7,7.162246489859594,-0.7295081967213113,bursty-sn (red)
7,7.171606864274571,-0.7295081967213113,bursty-sn (red)
7,7.180967238689547,-0.7295081967213113,bursty-sn (red)
7,7.190327613104524,-0.7172131147540983,bursty-sn (red)
7,7.199687987519501,-0.7172131147540983,bursty-sn (red)
7,7.209048361934477,-0.7049180327868854,bursty-sn (red)
7,7.2184087363494545,-0.7049180327868854,bursty-sn (red)
7,7.227769110764431,-0.692622950819672,bursty-sn (red)
7,7.237129485179407,-0.692622950819672,bursty-sn (red)
7,7.246489859594384,-0.680327868852459,bursty-sn (red)
7,7.25585023400936,-0.680327868852459,bursty-sn (red)
7,7.265210608424336,-0.668032786885246,bursty-sn (red)
7,7.274570982839314,-0.668032786885246,bursty-sn (red)
7,7.28393135725429,-0.6557377049180326,bursty-sn (red)
7,7.293291731669267,-0.6557377049180326,bursty-sn (red)
7,7.302652106084244,-0.6434426229508197,bursty-sn (red)
7,7.31201248049922,-0.6434426229508197,bursty-sn (red)
7,7.3213728549141965,-0.6311475409836067,bursty-sn (red)
7,7.330733229329173,-0.6188524590163933,bursty-sn (red)
7,7.340093603744149,-0.6065573770491803,bursty-sn (red)
7,7.349453978159126,-0.581967213114754,bursty-sn (red)
7,7.358814352574103,-0.557377049180328,bursty-sn (red)
7,7.368174726989079,-0.5450819672131146,bursty-sn (red)
7,7.377535101404057,-0.5204918032786887,bursty-sn (red)
7,7.386895475819033,-0.49590163934426235,bursty-sn (red)
7,7.396255850234009,-0.49590163934426235,bursty-sn (red)
7,7.405616224648986,-0.459016393442623,bursty-sn (red)
7,7.414976599063962,-0.43442622950819665,bursty-sn (red)
7,7.424336973478939,-0.4221311475409837,bursty-sn (red)
7,7.433697347893916,-0.3975409836065573,bursty-sn (red)
7,7.443057722308892,-0.38524590163934436,bursty-sn (red)
7,7.45241809672387,-0.360655737704918,bursty-sn (red)
7,7.461778471138846,-0.3360655737704916,bursty-sn (red)
7,7.471138845553822,-0.32377049180327866,bursty-sn (red)
7,7.480499219968799,-0.2991803278688523,bursty-sn (red)
7,7.489859594383775,-0.27459016393442637,bursty-sn (red)
7,7.4992199687987515,-0.27459016393442637,bursty-sn (red)
7,7.508580343213728,-0.23770491803278704,bursty-sn (red)
7,7.517940717628705,-0.21311475409836067,bursty-sn (red)
7,7.527301092043682,-0.2008196721311477,bursty-sn (red)
7,7.536661466458659,-0.17622950819672134,bursty-sn (red)
7,7.546021840873635,-0.16393442622950838,bursty-sn (red)
7,7.555382215288612,-0.139344262295082,bursty-sn (red)
7,7.564742589703588,-0.11475409836065564,bursty-sn (red)
7,7.574102964118564,-0.10245901639344268,bursty-sn (red)
7,7.583463338533541,-0.07786885245901631,bursty-sn (red)
7,7.592823712948518,-0.053278688524589946,bursty-sn (red)
7,7.6021840873634945,-0.053278688524589946,bursty-sn (red)
7,7.611544461778472,-0.016393442622950616,bursty-sn (red)
7,7.620904836193448,0.008196721311475308,bursty-sn (red)
7,7.6302652106084246,0.020491803278688492,bursty-sn (red)
7,7.639625585023401,0.04508196721311486,bursty-sn (red)
7,7.648985959438377,0.05737704918032782,bursty-sn (red)
7,7.658346333853354,0.08196721311475419,bursty-sn (red)
7,7.66770670826833,0.10655737704918034,bursty-sn (red)
7,7.677067082683307,0.11885245901639352,bursty-sn (red)
7,7.686427457098284,0.14344262295081966,bursty-sn (red)
7,7.695787831513261,0.1680327868852458,bursty-sn (red)
7,7.7051482059282375,0.1680327868852458,bursty-sn (red)
7,7.714508580343214,0.20491803278688514,bursty-sn (red)
7,7.72386895475819,0.2295081967213115,bursty-sn (red)
7,7.733229329173167,0.2418032786885247,bursty-sn (red)
7,7.742589703588143,0.26639344262295084,bursty-sn (red)
7,7.75195007800312,0.278688524590164,bursty-sn (red)
7,7.761310452418097,0.30327868852459017,bursty-sn (red)
7,7.770670826833074,0.3278688524590163,bursty-sn (red)
7,7.78003120124805,0.3401639344262295,bursty-sn (red)
7,7.789391575663027,0.36475409836065564,bursty-sn (red)
7,7.798751950078003,0.389344262295082,bursty-sn (red)
7,7.8081123244929795,0.389344262295082,bursty-sn (red)
7,7.817472698907956,0.42622950819672134,bursty-sn (red)
7,7.826833073322932,0.4508196721311475,bursty-sn (red)
7,7.83619344773791,0.46311475409836067,bursty-sn (red)
7,7.845553822152886,0.4877049180327868,bursty-sn (red)
7,7.854914196567863,0.4877049180327868,bursty-sn (red)
7,7.86427457098284,0.5,bursty-sn (red)
7,8.21996879875195,1.25,bursty-sn (red)
7,8.229329173166926,1.262295081967213,bursty-sn (red)
7,8.238689547581902,1.2745901639344264,bursty-sn (red)
7,8.24804992199688,1.2868852459016393,bursty-sn (red)
7,8.257410296411857,1.3114754098360657,bursty-sn (red)
7,8.266770670826833,1.3237704918032787,bursty-sn (red)
7,8.27613104524181,1.348360655737705,bursty-sn (red)
7,8.285491419656786,1.360655737704918,bursty-sn (red)
7,8.294851794071763,1.3852459016393444,bursty-sn (red)
7,8.304212168486739,1.3975409836065573,bursty-sn (red)
7,8.313572542901717,1.4221311475409837,bursty-sn (red)
7,8.322932917316692,1.4344262295081966,bursty-sn (red)
7,8.33229329173167,1.459016393442623,bursty-sn (red)
7,8.341653666146646,1.471311475409836,bursty-sn (red)
7,8.351014040561623,1.4959016393442623,bursty-sn (red)
7,8.360374414976599,1.5081967213114753,bursty-sn (red)
7,8.369734789391575,1.5327868852459017,bursty-sn (red)
7,8.379095163806552,1.5450819672131146,bursty-sn (red)
7,8.388455538221528,1.569672131147541,bursty-sn (red)
7,8.397815912636506,1.581967213114754,bursty-sn (red)
7,8.407176287051481,1.6065573770491803,bursty-sn (red)
7,8.41653666146646,1.6188524590163935,bursty-sn (red)
7,8.425897035881436,1.6434426229508197,bursty-sn (red)
7,8.435257410296412,1.6557377049180328,bursty-sn (red)
7,8.444617784711388,1.680327868852459,bursty-sn (red)
7,8.453978159126365,1.6926229508196722,bursty-sn (red)
7,8.463338533541341,1.7172131147540983,bursty-sn (red)
7,8.472698907956318,1.7295081967213115,bursty-sn (red)
7,8.482059282371296,1.7540983606557377,bursty-sn (red)
7,8.491419656786272,1.7663934426229508,bursty-sn (red)
7,8.500780031201248,1.778688524590164,bursty-sn (red)
7,8.510140405616225,1.778688524590164,bursty-sn (red)
7,8.528861154446178,1.8524590163934427,bursty-sn (red)
7,8.538221528861154,1.8524590163934427,bursty-sn (red)
7,8.54758190327613,1.8524590163934427,bursty-sn (red)
7,5.196567862714509,-2.0450819672131146,smooth-sn (blue)
7,5.205928237129485,-2.0450819672131146,smooth-sn (blue)
7,5.215288611544461,-2.0450819672131146,smooth-sn (blue)
7,5.234009360374415,-2.0081967213114753,smooth-sn (blue)
7,5.2433697347893915,-2.0081967213114753,smooth-sn (blue)
7,5.252730109204368,-2.0081967213114753,smooth-sn (blue)
7,5.262090483619345,-1.9959016393442623,smooth-sn (blue)
7,5.271450858034322,-1.9959016393442623,smooth-sn (blue)
7,5.280811232449298,-1.9836065573770494,smooth-sn (blue)
7,5.290171606864274,-1.9836065573770494,smooth-sn (blue)
7,5.299531981279252,-1.971311475409836,smooth-sn (blue)
7,5.308892355694228,-1.971311475409836,smooth-sn (blue)
7,5.318252730109204,-1.959016393442623,smooth-sn (blue)
7,5.327613104524181,-1.94672131147541,smooth-sn (blue)
7,5.336973478939157,-1.94672131147541,smooth-sn (blue)
7,5.3463338533541345,-1.9344262295081966,smooth-sn (blue)
7,5.355694227769111,-1.9344262295081966,smooth-sn (blue)
7,5.365054602184087,-1.9221311475409837,smooth-sn (blue)
7,5.374414976599064,-1.9221311475409837,smooth-sn (blue)
7,5.383775351014041,-1.9098360655737703,smooth-sn (blue)
7,5.393135725429017,-1.9098360655737703,smooth-sn (blue)
7,5.402496099843994,-1.8975409836065573,smooth-sn (blue)
7,5.41185647425897,-1.8975409836065573,smooth-sn (blue)
7,5.4212168486739465,-1.8852459016393444,smooth-sn (blue)
7,5.430577223088924,-1.8852459016393444,smooth-sn (blue)
7,5.4399375975039,-1.872950819672131,smooth-sn (blue)
7,5.4492979719188765,-1.872950819672131,smooth-sn (blue)
7,5.458658346333853,-1.860655737704918,smooth-sn (blue)
7,5.46801872074883,-1.860655737704918,smooth-sn (blue)
7,5.477379095163807,-1.848360655737705,smooth-sn (blue)
7,5.486739469578783,-1.848360655737705,smooth-sn (blue)
7,5.496099843993759,-1.848360655737705,smooth-sn (blue)
7,5.505460218408737,-1.8237704918032787,smooth-sn (blue)
7,5.514820592823713,-1.8114754098360657,smooth-sn (blue)
7,5.5241809672386895,-1.8114754098360657,smooth-sn (blue)
7,5.533541341653666,-1.8114754098360657,smooth-sn (blue)
7,5.542901716068643,-1.7868852459016393,smooth-sn (blue)
7,5.5522620904836195,-1.7868852459016393,smooth-sn (blue)
7,5.561622464898596,-1.7868852459016393,smooth-sn (blue)
7,5.570982839313572,-1.762295081967213,smooth-sn (blue)
7,5.580343213728549,-1.75,smooth-sn (blue)
7,5.589703588143526,-1.75,smooth-sn (blue)
7,5.599063962558502,-1.75,smooth-sn (blue)
7,5.608424336973479,-1.7254098360655736,smooth-sn (blue)
7,5.617784711388456,-1.7131147540983607,smooth-sn (blue)
7,5.627145085803432,-1.7131147540983607,smooth-sn (blue)
7,5.636505460218409,-1.7008196721311477,smooth-sn (blue)
7,5.645865834633385,-1.6885245901639343,smooth-sn (blue)
7,5.655226209048362,-1.6885245901639343,smooth-sn (blue)
7,5.664586583463339,-1.6762295081967213,smooth-sn (blue)
7,5.673946957878315,-1.6639344262295084,smooth-sn (blue)
7,5.683307332293292,-1.651639344262295,smooth-sn (blue)
7,5.692667706708268,-1.651639344262295,smooth-sn (blue)
7,5.702028081123245,-1.639344262295082,smooth-sn (blue)
7,5.711388455538222,-1.627049180327869,smooth-sn (blue)
7,5.720748829953198,-1.6147540983606556,smooth-sn (blue)
7,5.7301092043681745,-1.6147540983606556,smooth-sn (blue)
7,5.739469578783151,-1.6024590163934427,smooth-sn (blue)
7,5.748829953198128,-1.5901639344262297,smooth-sn (blue)
7,5.758190327613105,-1.5901639344262297,smooth-sn (blue)
7,5.767550702028081,-1.5778688524590163,smooth-sn (blue)
7,5.776911076443057,-1.5655737704918034,smooth-sn (blue)
7,5.786271450858035,-1.55327868852459,smooth-sn (blue)
7,5.795631825273011,-1.55327868852459,smooth-sn (blue)
7,5.804992199687987,-1.540983606557377,smooth-sn (blue)
7,5.814352574102964,-1.528688524590164,smooth-sn (blue)
7,5.823712948517941,-1.5163934426229506,smooth-sn (blue)
7,5.8330733229329175,-1.5163934426229506,smooth-sn (blue)
7,5.842433697347894,-1.5040983606557377,smooth-sn (blue)
7,5.85179407176287,-1.4918032786885247,smooth-sn (blue)
7,5.8611544461778475,-1.4918032786885247,smooth-sn (blue)
7,5.870514820592824,-1.4795081967213113,smooth-sn (blue)
7,5.8798751950078,-1.4672131147540983,smooth-sn (blue)
7,5.889235569422777,-1.4549180327868854,smooth-sn (blue)
7,5.898595943837753,-1.4549180327868854,smooth-sn (blue)
7,5.90795631825273,-1.442622950819672,smooth-sn (blue)
7,5.917316692667707,-1.430327868852459,smooth-sn (blue)
7,5.926677067082683,-1.430327868852459,smooth-sn (blue)
7,5.9360374414976596,-1.418032786885246,smooth-sn (blue)
7,5.945397815912637,-1.4057377049180326,smooth-sn (blue)
7,5.954758190327613,-1.3934426229508197,smooth-sn (blue)
7,5.96411856474259,-1.3934426229508197,smooth-sn (blue)
7,5.973478939157566,-1.3811475409836067,smooth-sn (blue)
7,5.982839313572543,-1.3688524590163933,smooth-sn (blue)
7,5.99219968798752,-1.3565573770491803,smooth-sn (blue)
7,6.001560062402496,-1.3565573770491803,smooth-sn (blue)
7,6.0109204368174725,-1.3442622950819674,smooth-sn (blue)
7,6.02028081123245,-1.331967213114754,smooth-sn (blue)
7,6.029641185647426,-1.331967213114754,smooth-sn (blue)
7,6.0390015600624025,-1.319672131147541,smooth-sn (blue)
7,6.048361934477379,-1.307377049180328,smooth-sn (blue)
7,6.057722308892355,-1.2950819672131146,smooth-sn (blue)
7,6.067082683307333,-1.2950819672131146,smooth-sn (blue)
7,6.076443057722309,-1.2827868852459017,smooth-sn (blue)
7,6.085803432137285,-1.2704918032786887,smooth-sn (blue)
7,6.095163806552263,-1.2581967213114753,smooth-sn (blue)
7,6.104524180967239,-1.2581967213114753,smooth-sn (blue)
7,6.113884555382215,-1.2459016393442623,smooth-sn (blue)
7,6.123244929797192,-1.2336065573770494,smooth-sn (blue)
7,6.132605304212168,-1.221311475409836,smooth-sn (blue)
7,6.141965678627145,-1.209016393442623,smooth-sn (blue)
7,6.151326053042122,-1.209016393442623,smooth-sn (blue)
7,6.160686427457098,-1.19672131147541,smooth-sn (blue)
7,6.170046801872075,-1.1844262295081966,smooth-sn (blue)
7,6.179407176287052,-1.1721311475409837,smooth-sn (blue)
7,6.188767550702028,-1.1598360655737703,smooth-sn (blue)
7,6.198127925117005,-1.1598360655737703,smooth-sn (blue)
7,6.207488299531981,-1.1475409836065573,smooth-sn (blue)
7,6.2168486739469575,-1.1352459016393444,smooth-sn (blue)
7,6.226209048361935,-1.122950819672131,smooth-sn (blue)
7,6.235569422776911,-1.110655737704918,smooth-sn (blue)
7,6.244929797191888,-1.110655737704918,smooth-sn (blue)
7,6.254290171606864,-1.098360655737705,smooth-sn (blue)
7,6.263650546021841,-1.0860655737704916,smooth-sn (blue)
7,6.273010920436818,-1.0737704918032787,smooth-sn (blue)
7,6.282371294851794,-1.0614754098360657,smooth-sn (blue)
7,6.29173166926677,-1.0491803278688523,smooth-sn (blue)
7,6.301092043681747,-1.0491803278688523,smooth-sn (blue)
7,6.310452418096724,-1.0368852459016393,smooth-sn (blue)
7,6.3198127925117005,-1.0245901639344264,smooth-sn (blue)
7,6.329173166926677,-1.012295081967213,smooth-sn (blue)
7,6.338533541341654,-1.0,smooth-sn (blue)
7,6.3478939157566305,-1.0,smooth-sn (blue)
7,6.357254290171607,-0.987704918032787,smooth-sn (blue)
7,6.366614664586583,-0.9754098360655736,smooth-sn (blue)
7,6.37597503900156,-0.9631147540983607,smooth-sn (blue)
7,6.385335413416537,-0.9508196721311477,smooth-sn (blue)
7,6.394695787831513,-0.9508196721311477,smooth-sn (blue)
7,6.40405616224649,-0.9385245901639343,smooth-sn (blue)
7,6.413416536661466,-0.9262295081967213,smooth-sn (blue)
7,6.422776911076443,-0.9139344262295084,smooth-sn (blue)
7,6.43213728549142,-0.901639344262295,smooth-sn (blue)
7,6.441497659906396,-0.889344262295082,smooth-sn (blue)
7,6.450858034321373,-0.889344262295082,smooth-sn (blue)
7,6.460218408736349,-0.877049180327869,smooth-sn (blue)
7,6.469578783151326,-0.8647540983606556,smooth-sn (blue)
7,6.478939157566303,-0.8524590163934427,smooth-sn (blue)
7,6.488299531981279,-0.8401639344262297,smooth-sn (blue)
7,6.497659906396256,-0.8401639344262297,smooth-sn (blue)
7,6.507020280811233,-0.8278688524590163,smooth-sn (blue)
7,6.516380655226209,-0.8155737704918034,smooth-sn (blue)
7,6.5257410296411855,-0.80327868852459,smooth-sn (blue)
7,6.535101404056162,-0.790983606557377,smooth-sn (blue)
7,6.544461778471138,-0.790983606557377,smooth-sn (blue)
7,6.553822152886116,-0.778688524590164,smooth-sn (blue)
7,6.563182527301092,-0.7663934426229506,smooth-sn (blue)
7,6.572542901716068,-0.7540983606557377,smooth-sn (blue)
7,6.581903276131046,-0.7418032786885247,smooth-sn (blue)
7,6.591263650546022,-0.7295081967213113,smooth-sn (blue)
7,6.600624024960998,-0.7295081967213113,smooth-sn (blue)
7,6.609984399375975,-0.7172131147540983,smooth-sn (blue)
7,6.619344773790951,-0.7049180327868854,smooth-sn (blue)
7,6.6287051482059285,-0.692622950819672,smooth-sn (blue)
7,6.638065522620905,-0.680327868852459,smooth-sn (blue)
7,6.647425897035881,-0.680327868852459,smooth-sn (blue)
7,6.6567862714508585,-0.668032786885246,smooth-sn (blue)
7,6.666146645865835,-0.6557377049180326,smooth-sn (blue)
7,6.675507020280811,-0.6434426229508197,smooth-sn (blue)
7,6.684867394695788,-0.6311475409836067,smooth-sn (blue)
7,6.694227769110764,-0.6311475409836067,smooth-sn (blue)
7,6.7035881435257405,-0.6188524590163933,smooth-sn (blue)
7,6.712948517940718,-0.6065573770491803,smooth-sn (blue)
7,6.722308892355694,-0.5942622950819674,smooth-sn (blue)
7,6.731669266770671,-0.581967213114754,smooth-sn (blue)
7,6.741029641185648,-0.569672131147541,smooth-sn (blue)
7,6.750390015600624,-0.569672131147541,smooth-sn (blue)
7,7.0124804992199685,-0.28688524590163933,smooth-sn (blue)
7,7.021840873634945,-0.27459016393442637,smooth-sn (blue)
7,7.031201248049922,-0.27459016393442637,smooth-sn (blue)
7,7.040561622464899,-0.26229508196721296,smooth-sn (blue)
7,7.049921996879875,-0.25,smooth-sn (blue)
7,7.059282371294852,-0.23770491803278704,smooth-sn (blue)
7,7.068642745709829,-0.22540983606557363,smooth-sn (blue)
7,7.078003120124805,-0.22540983606557363,smooth-sn (blue)
7,7.087363494539781,-0.21311475409836067,smooth-sn (blue)
7,7.096723868954758,-0.2008196721311477,smooth-sn (blue)
7,7.106084243369734,-0.1885245901639343,smooth-sn (blue)
7,7.1154446177847115,-0.1885245901639343,smooth-sn (blue)
7,7.124804992199688,-0.17622950819672134,smooth-sn (blue)
7,7.134165366614665,-0.16393442622950838,smooth-sn (blue)
7,7.1435257410296416,-0.15163934426229497,smooth-sn (blue)
7,7.152886115444618,-0.139344262295082,smooth-sn (blue)
7,7.162246489859594,-0.139344262295082,smooth-sn (blue)
7,7.171606864274571,-0.12704918032786905,smooth-sn (blue)
7,7.180967238689547,-0.11475409836065564,smooth-sn (blue)
7,7.190327613104524,-0.10245901639344268,smooth-sn (blue)
7,7.199687987519501,-0.09016393442622972,smooth-sn (blue)
7,7.209048361934477,-0.09016393442622972,smooth-sn (blue)
7,7.2184087363494545,-0.07786885245901631,smooth-sn (blue)
7,7.227769110764431,-0.06557377049180335,smooth-sn (blue)
7,7.237129485179407,-0.053278688524589946,smooth-sn (blue)
7,7.246489859594384,-0.040983606557376984,smooth-sn (blue)
7,7.25585023400936,-0.040983606557376984,smooth-sn (blue)
7,7.265210608424336,-0.028688524590164022,smooth-sn (blue)
7,7.274570982839314,-0.016393442622950616,smooth-sn (blue)
7,7.28393135725429,-0.004098360655737654,smooth-sn (blue)
7,7.293291731669267,0.008196721311475308,smooth-sn (blue)
7,7.302652106084244,0.008196721311475308,smooth-sn (blue)
7,7.31201248049922,0.020491803278688492,smooth-sn (blue)
7,7.3213728549141965,0.032786885245901676,smooth-sn (blue)
7,7.330733229329173,0.04508196721311486,smooth-sn (blue)
7,7.340093603744149,0.05737704918032782,smooth-sn (blue)
7,7.349453978159126,0.05737704918032782,smooth-sn (blue)
7,7.358814352574103,0.069672131147541,smooth-sn (blue)
7,7.368174726989079,0.08196721311475419,smooth-sn (blue)
7,7.377535101404057,0.09426229508196715,smooth-sn (blue)
7,7.386895475819033,0.09426229508196715,smooth-sn (blue)
7,7.396255850234009,0.10655737704918034,smooth-sn (blue)
7,7.405616224648986,0.11885245901639352,smooth-sn (blue)
7,7.414976599063962,0.13114754098360648,smooth-sn (blue)
